TMRCA	Mean  = 1.317946	Stdev = 0.490807	95%CI = 0.582894 2.525153
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	40104.820000	39703.772182	-nan	-nan
2	19820.336000	38847.859316	-nan	-nan
3	12498.789000	36371.477063	-nan	-nan
4	9845.642000	37807.264435	-nan	-nan
5	7466.094000	35463.946500	-nan	-nan
6	6159.717000	34740.803058	-nan	-nan
7	5307.228000	34550.055495	-nan	-nan
8	4519.058000	33260.267483	-nan	-nan
9	3753.337000	30739.828455	-nan	-nan
10	3816.411000	34347.699000	-nan	-nan
11	3644.316000	35677.853501	-nan	-nan
12	2954.758000	31202.245720	-nan	-nan
13	3282.269000	37122.463767	-nan	-nan
14	2362.173000	28440.562830	-nan	-nan
15	2649.187000	33777.134250	-nan	-nan
16	2235.581000	30046.207702	-nan	-nan
17	2184.967000	30829.883620	-nan	-nan
18	1796.681000	26519.011971	-nan	-nan
19	1828.184000	28135.752388	-nan	-nan
20	1790.172000	28642.752000	-nan	-nan
21	1937.967000	32150.872826	-nan	-nan
22	1623.867000	27865.557472	-nan	-nan
23	1774.383000	31424.321306	-nan	-nan
24	1745.480000	31837.554800	-nan	-nan
25	1546.258000	28992.337500	-nan	-nan
26	1315.990000	25319.647299	-nan	-nan
27	1803.396000	35544.933509	-nan	-nan
28	1663.530000	33536.764546	-nan	-nan
29	1432.118000	29487.309839	-nan	-nan
30	1111.879000	23349.459000	-nan	-nan
31	1121.499000	23988.862925	-nan	-nan
32	1059.393000	23052.391922	-nan	-nan
33	1154.813000	25532.916135	-nan	-nan
34	1146.923000	25736.952733	-nan	-nan
35	1486.548000	33818.967000	-nan	-nan
36	882.699000	20337.385768	-nan	-nan
37	1229.060000	28649.387944	-nan	-nan
38	989.257000	23306.894392	-nan	-nan
39	1264.492000	30082.265838	-nan	-nan
40	1121.081000	26905.944000	-nan	-nan
41	1105.741000	26747.875381	-nan	-nan
42	1305.680000	31806.365597	-nan	-nan
43	938.625000	23005.698965	-nan	-nan
44	1131.801000	27887.575949	-nan	-nan
45	1174.798000	29076.250500	-nan	-nan
46	1158.205000	28769.812377	-nan	-nan
47	889.903000	22167.483594	-nan	-nan
48	1106.348000	27614.445067	-nan	-nan
49	808.319000	20199.891625	-nan	-nan
50	511.760000	25588.000000	-nan	-nan
