TMRCA	Mean  = 2.681057	Stdev = 2.139686	95%CI = 0.759746 8.696711
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	43389.032000	42955.142094	-nan	-nan
2	22091.080000	43298.517643	-nan	-nan
3	15069.457000	43852.121163	-nan	-nan
4	11469.945000	44044.587816	-nan	-nan
5	9586.601000	45536.354750	-nan	-nan
6	9097.082000	51307.541265	-nan	-nan
7	6520.236000	42446.737852	-nan	-nan
8	6285.423000	46260.714119	-nan	-nan
9	5073.780000	41554.256071	-nan	-nan
10	6124.330000	55118.970000	-nan	-nan
11	5061.022000	49547.405187	-nan	-nan
12	4124.223000	43551.796611	-nan	-nan
13	5545.574000	62720.444267	-nan	-nan
14	4695.542000	56534.325501	-nan	-nan
15	4915.603000	62673.938250	-nan	-nan
16	3491.213000	46921.901255	-nan	-nan
17	4121.337000	58152.063655	-nan	-nan
18	3560.228000	52548.966095	-nan	-nan
19	3185.758000	49028.816714	-nan	-nan
20	2803.190000	44851.040000	-nan	-nan
21	3428.179000	56873.490133	-nan	-nan
22	1718.808000	29494.745018	-nan	-nan
23	2727.517000	48304.323573	-nan	-nan
24	3000.605000	54731.034513	-nan	-nan
25	2120.611000	39761.456250	-nan	-nan
26	2275.458000	43779.811399	-nan	-nan
27	3280.223000	64653.192327	-nan	-nan
28	2462.118000	49636.298504	-nan	-nan
29	3687.782000	75931.431943	-nan	-nan
30	1736.147000	36459.087000	-nan	-nan
31	1741.307000	37246.555667	-nan	-nan
32	2225.967000	48437.042429	-nan	-nan
33	2487.847000	55006.298688	-nan	-nan
34	2391.896000	53674.147517	-nan	-nan
35	3321.426000	75562.441500	-nan	-nan
36	2300.196000	52996.517946	-nan	-nan
37	2283.515000	53228.733430	-nan	-nan
38	3025.633000	71283.911864	-nan	-nan
39	2155.984000	51290.861334	-nan	-nan
40	2071.018000	49704.432000	-nan	-nan
41	1645.393000	39802.057549	-nan	-nan
42	2303.340000	56109.363806	-nan	-nan
43	2480.845000	60805.511518	-nan	-nan
44	1997.045000	49207.187581	-nan	-nan
45	2971.972000	73556.307000	-nan	-nan
46	2371.985000	58920.107762	-nan	-nan
47	2060.555000	51328.424736	-nan	-nan
48	1752.345000	43738.529596	-nan	-nan
49	2995.284000	74852.146474	-nan	-nan
50	858.317000	42915.850000	-nan	-nan
