TMRCA	Mean  = 1.580498	Stdev = 0.628809	95%CI = 0.634347 3.061262
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	40926.392000	40517.128470	-nan	-nan
2	20575.480000	40327.941585	-nan	-nan
3	14043.168000	40865.620085	-nan	-nan
4	9511.058000	36522.461904	-nan	-nan
5	7847.319000	37274.765250	-nan	-nan
6	6261.068000	35312.422684	-nan	-nan
7	5910.685000	38478.560703	-nan	-nan
8	5538.231000	40761.380899	-nan	-nan
9	4563.834000	37377.798545	-nan	-nan
10	4029.087000	36261.783000	-nan	-nan
11	3774.160000	36949.026256	-nan	-nan
12	3477.609000	36723.552499	-nan	-nan
13	3321.078000	37561.393574	-nan	-nan
14	3530.138000	42502.861385	-nan	-nan
15	3120.339000	39784.322250	-nan	-nan
16	2475.943000	33276.672881	-nan	-nan
17	2752.930000	38843.841355	-nan	-nan
18	1873.992000	27660.122349	-nan	-nan
19	1987.207000	30583.116412	-nan	-nan
20	2028.420000	32454.720000	-nan	-nan
21	1586.517000	26320.317272	-nan	-nan
22	1789.938000	30715.335807	-nan	-nan
23	1771.891000	31380.187988	-nan	-nan
24	2189.657000	39939.343179	-nan	-nan
25	1855.530000	34791.187500	-nan	-nan
26	2028.267000	39023.856616	-nan	-nan
27	1844.766000	36360.336171	-nan	-nan
28	1428.348000	28795.495462	-nan	-nan
29	1668.355000	34351.429705	-nan	-nan
30	1731.032000	36351.672000	-nan	-nan
31	1301.806000	27845.629545	-nan	-nan
32	1621.006000	35273.090931	-nan	-nan
33	1615.523000	35719.214516	-nan	-nan
34	1657.607000	37196.701965	-nan	-nan
35	1594.715000	36279.766250	-nan	-nan
36	1654.726000	38124.888555	-nan	-nan
37	1188.974000	27714.983305	-nan	-nan
38	1432.960000	33760.536835	-nan	-nan
39	1330.699000	31657.330428	-nan	-nan
40	1913.287000	45918.888000	-nan	-nan
41	1218.434000	29473.919111	-nan	-nan
42	1387.417000	33797.478967	-nan	-nan
43	1529.600000	37490.496350	-nan	-nan
44	1417.267000	34921.458015	-nan	-nan
45	1318.985000	32644.878750	-nan	-nan
46	1290.844000	32064.565157	-nan	-nan
47	1176.777000	29313.514890	-nan	-nan
48	1104.243000	27561.904269	-nan	-nan
49	1109.470000	27725.655046	-nan	-nan
50	513.415000	25670.750000	-nan	-nan
