TMRCA	Mean  = 1.171581	Stdev = 0.401782	95%CI = 0.546115 2.128354
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	39465.256000	39070.603816	-nan	-nan
2	19189.356000	37611.138492	-nan	-nan
3	12694.908000	36942.183370	-nan	-nan
4	9641.491000	37023.324612	-nan	-nan
5	7218.227000	34286.578250	-nan	-nan
6	6006.878000	33878.791118	-nan	-nan
7	5096.503000	33178.235696	-nan	-nan
8	4276.538000	31475.320251	-nan	-nan
9	3842.496000	31470.040628	-nan	-nan
10	3469.724000	31227.516000	-nan	-nan
11	3122.137000	30565.721111	-nan	-nan
12	2894.882000	30569.955135	-nan	-nan
13	2181.506000	24672.833775	-nan	-nan
14	2578.593000	31046.259622	-nan	-nan
15	2304.786000	29386.021500	-nan	-nan
16	2146.349000	28846.929659	-nan	-nan
17	2115.793000	29853.838504	-nan	-nan
18	1633.960000	24117.249974	-nan	-nan
19	1689.835000	26006.561230	-nan	-nan
20	1696.735000	27147.760000	-nan	-nan
21	1389.504000	23051.871572	-nan	-nan
22	1588.236000	27254.129518	-nan	-nan
23	1470.757000	26047.105123	-nan	-nan
24	1615.226000	29461.721870	-nan	-nan
25	1486.036000	27863.175000	-nan	-nan
26	1086.763000	20909.319871	-nan	-nan
27	1138.166000	22433.250818	-nan	-nan
28	1292.877000	26064.400123	-nan	-nan
29	1175.131000	24195.947469	-nan	-nan
30	1359.612000	28551.852000	-nan	-nan
31	791.587000	16932.045447	-nan	-nan
32	1238.323000	26945.908763	-nan	-nan
33	1346.932000	29780.667342	-nan	-nan
34	1049.066000	23541.041600	-nan	-nan
35	937.278000	21323.074500	-nan	-nan
36	1116.975000	25735.105023	-nan	-nan
37	787.767000	18362.848349	-nan	-nan
38	1167.369000	27503.213017	-nan	-nan
39	1061.959000	25264.005582	-nan	-nan
40	920.148000	22083.552000	-nan	-nan
41	945.658000	22875.467525	-nan	-nan
42	931.585000	22693.411169	-nan	-nan
43	877.265000	21501.765351	-nan	-nan
44	1150.775000	28355.095298	-nan	-nan
45	910.762000	22541.359500	-nan	-nan
46	726.853000	18055.028631	-nan	-nan
47	1031.936000	25705.525603	-nan	-nan
48	1054.889000	26330.028474	-nan	-nan
49	1019.190000	25469.557867	-nan	-nan
50	424.565000	21228.250000	-nan	-nan
