TMRCA	Mean  = 2.247059	Stdev = 1.485811	95%CI = 0.683761 5.908858
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	42460.664000	42036.057765	-nan	-nan
2	21312.904000	41773.292653	-nan	-nan
3	14584.428000	42440.686732	-nan	-nan
4	11011.360000	42283.621455	-nan	-nan
5	9038.836000	42934.471000	-nan	-nan
6	7615.064000	42948.959943	-nan	-nan
7	7011.973000	45647.945835	-nan	-nan
8	5519.552000	40623.903457	-nan	-nan
9	5638.323000	46177.863004	-nan	-nan
10	5053.727000	45483.543000	-nan	-nan
11	4317.117000	42264.575265	-nan	-nan
12	4219.907000	44562.219691	-nan	-nan
13	3790.023000	42865.161720	-nan	-nan
14	4251.660000	51189.986238	-nan	-nan
15	3708.640000	47285.160000	-nan	-nan
16	2874.954000	38639.380554	-nan	-nan
17	3201.785000	45177.185251	-nan	-nan
18	3384.642000	49957.316695	-nan	-nan
19	3781.551000	58198.071188	-nan	-nan
20	2411.232000	38579.712000	-nan	-nan
21	2520.316000	41812.042825	-nan	-nan
22	2516.874000	43189.557456	-nan	-nan
23	2369.374000	41961.611371	-nan	-nan
24	2204.094000	40202.674056	-nan	-nan
25	2682.560000	50298.000000	-nan	-nan
26	2532.124000	48718.065180	-nan	-nan
27	2363.143000	46577.546366	-nan	-nan
28	2849.073000	57437.311245	-nan	-nan
29	1723.712000	35491.230343	-nan	-nan
30	2165.997000	45485.937000	-nan	-nan
31	2226.123000	47616.769611	-nan	-nan
32	2224.466000	48404.380669	-nan	-nan
33	1257.768000	27809.251248	-nan	-nan
34	1843.463000	41367.310705	-nan	-nan
35	2611.123000	59403.048250	-nan	-nan
36	1664.803000	38357.062644	-nan	-nan
37	1584.638000	36937.910934	-nan	-nan
38	2378.971000	56048.555489	-nan	-nan
39	2025.333000	48182.673924	-nan	-nan
40	1748.745000	41969.880000	-nan	-nan
41	2204.692000	53331.500657	-nan	-nan
42	2028.891000	49423.785998	-nan	-nan
43	2315.439000	56751.410420	-nan	-nan
44	1198.904000	29540.993828	-nan	-nan
45	2120.852000	52491.087000	-nan	-nan
46	2004.126000	49782.490146	-nan	-nan
47	1603.897000	39953.074025	-nan	-nan
48	2120.093000	52917.519339	-nan	-nan
49	2361.073000	59003.213730	-nan	-nan
50	578.441000	28922.050000	-nan	-nan
