TMRCA	Mean  = 5.530303	Stdev = 9.833051	95%CI = 0.786083 27.955154
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	44384.736000	43940.889063	-nan	-nan
2	32420.590000	63544.357637	-nan	-nan
3	17826.740000	51875.814930	-nan	-nan
4	12988.356000	49875.285925	-nan	-nan
5	11800.188000	56050.893000	-nan	-nan
6	15097.467000	85149.711864	-nan	-nan
7	11554.080000	75217.063445	-nan	-nan
8	10092.534000	74281.051587	-nan	-nan
9	8490.628000	69538.239757	-nan	-nan
10	7297.152000	65674.368000	-nan	-nan
11	8386.021000	82099.145270	-nan	-nan
12	5632.655000	59480.839164	-nan	-nan
13	5222.581000	59067.393301	-nan	-nan
14	8687.216000	104594.080309	-nan	-nan
15	5822.834000	74241.133500	-nan	-nan
16	5931.211000	79715.473351	-nan	-nan
17	4243.083000	59869.899673	-nan	-nan
18	9430.497000	139194.137878	-nan	-nan
19	5012.897000	77148.486551	-nan	-nan
20	7701.244000	123219.904000	-nan	-nan
21	4206.800000	69790.812642	-nan	-nan
22	6524.988000	111968.793084	-nan	-nan
23	3777.398000	66897.715122	-nan	-nan
24	4233.205000	77213.658231	-nan	-nan
25	8397.171000	157446.956250	-nan	-nan
26	3631.464000	69869.366529	-nan	-nan
27	5180.702000	102111.631677	-nan	-nan
28	2937.244000	59214.838592	-nan	-nan
29	5906.403000	121612.838671	-nan	-nan
30	3519.417000	73907.757000	-nan	-nan
31	3792.824000	81128.503045	-nan	-nan
32	5507.728000	119848.162541	-nan	-nan
33	3578.109000	79111.992174	-nan	-nan
34	5884.288000	132043.425863	-nan	-nan
35	7285.791000	165751.745250	-nan	-nan
36	2889.238000	66568.046165	-nan	-nan
37	1943.628000	45305.967642	-nan	-nan
38	5733.458000	135080.267418	-nan	-nan
39	4095.381000	97429.117739	-nan	-nan
40	6092.494000	146219.856000	-nan	-nan
41	9053.269000	218998.581945	-nan	-nan
42	3270.226000	79662.707356	-nan	-nan
43	2850.883000	69875.142983	-nan	-nan
44	3292.689000	81131.854950	-nan	-nan
45	7013.702000	173589.124500	-nan	-nan
46	5067.790000	125883.904373	-nan	-nan
47	5513.071000	137330.597769	-nan	-nan
48	2767.466000	69075.948826	-nan	-nan
49	2766.151000	69126.112857	-nan	-nan
50	1589.090000	79454.500000	-nan	-nan
