TMRCA	Mean  = 1.797509	Stdev = 0.886644	95%CI = 0.637449 4.070231
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	41772.448000	41354.723918	-nan	-nan
2	19783.488000	38775.637235	-nan	-nan
3	13862.427000	40339.663760	-nan	-nan
4	10447.825000	40119.647103	-nan	-nan
5	8372.769000	39770.652750	-nan	-nan
6	7197.004000	40591.101599	-nan	-nan
7	6069.883000	39514.939719	-nan	-nan
8	5033.710000	37048.106272	-nan	-nan
9	4723.161000	38682.686608	-nan	-nan
10	4346.400000	39117.600000	-nan	-nan
11	4214.158000	41256.606659	-nan	-nan
12	3890.575000	41084.473633	-nan	-nan
13	3458.425000	39114.788201	-nan	-nan
14	3570.382000	42987.399144	-nan	-nan
15	3237.852000	41282.613000	-nan	-nan
16	2637.799000	35452.017453	-nan	-nan
17	2978.253000	42023.148807	-nan	-nan
18	2541.983000	37519.669662	-nan	-nan
19	2654.252000	40848.939191	-nan	-nan
20	2481.823000	39709.168000	-nan	-nan
21	2445.191000	40565.719063	-nan	-nan
22	2482.678000	42602.754101	-nan	-nan
23	2136.039000	37829.248734	-nan	-nan
24	2197.785000	40087.597897	-nan	-nan
25	2113.377000	39625.818750	-nan	-nan
26	2301.380000	44278.550673	-nan	-nan
27	1677.647000	33066.420834	-nan	-nan
28	1800.444000	36296.950765	-nan	-nan
29	1838.612000	37857.021361	-nan	-nan
30	1078.093000	22639.953000	-nan	-nan
31	1731.034000	37026.816203	-nan	-nan
32	1583.733000	34462.030442	-nan	-nan
33	1449.978000	32059.014465	-nan	-nan
34	1822.579000	40898.673733	-nan	-nan
35	1858.307000	42276.484250	-nan	-nan
36	1294.688000	29829.612705	-nan	-nan
37	1207.587000	28148.852325	-nan	-nan
38	1688.429000	39779.386338	-nan	-nan
39	1996.589000	47498.854138	-nan	-nan
40	1374.191000	32980.584000	-nan	-nan
41	1493.949000	36138.627108	-nan	-nan
42	1598.105000	38929.838775	-nan	-nan
43	1353.440000	33172.814710	-nan	-nan
44	1190.137000	29324.974954	-nan	-nan
45	1346.757000	33332.235750	-nan	-nan
46	1614.254000	40098.069606	-nan	-nan
47	1206.400000	30051.423816	-nan	-nan
48	1581.248000	39467.948632	-nan	-nan
49	1271.754000	31781.132169	-nan	-nan
50	691.554000	34577.700000	-nan	-nan
