TMRCA	Mean  = 3.858595	Stdev = 4.940605	95%CI = 0.838334 16.763865
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	43205.340000	42773.287012	-nan	-nan
2	25189.756000	49371.922721	-nan	-nan
3	15388.119000	44779.427611	-nan	-nan
4	13064.415000	50167.352479	-nan	-nan
5	10157.823000	48249.659250	-nan	-nan
6	9636.131000	54347.777553	-nan	-nan
7	8043.399000	52362.529331	-nan	-nan
8	9085.192000	66867.014333	-nan	-nan
9	7956.135000	65160.742311	-nan	-nan
10	8135.197000	73216.773000	-nan	-nan
11	5474.787000	53598.164521	-nan	-nan
12	5363.855000	56642.311051	-nan	-nan
13	5556.871000	62848.213342	-nan	-nan
14	4925.391000	59301.707452	-nan	-nan
15	4539.080000	57873.270000	-nan	-nan
16	4641.804000	62385.843812	-nan	-nan
17	5639.369000	79571.494654	-nan	-nan
18	2799.282000	41317.402961	-nan	-nan
19	3966.731000	61047.991452	-nan	-nan
20	2793.249000	44691.984000	-nan	-nan
21	3868.803000	64183.442360	-nan	-nan
22	4071.026000	69858.805539	-nan	-nan
23	5762.909000	102061.113114	-nan	-nan
24	4049.334000	73859.851233	-nan	-nan
25	6870.128000	128814.900000	-nan	-nan
26	5156.213000	99205.536940	-nan	-nan
27	3051.723000	60149.457536	-nan	-nan
28	3395.702000	68457.351802	-nan	-nan
29	5394.314000	111068.926083	-nan	-nan
30	4520.936000	94939.656000	-nan	-nan
31	2776.927000	59398.466835	-nan	-nan
32	2775.101000	60386.198395	-nan	-nan
33	3357.912000	74243.436370	-nan	-nan
34	3341.517000	74983.643265	-nan	-nan
35	3963.878000	90178.224500	-nan	-nan
36	2892.394000	66640.760408	-nan	-nan
37	3967.795000	92489.299331	-nan	-nan
38	2713.075000	63920.045551	-nan	-nan
39	2942.961000	70013.044884	-nan	-nan
40	3805.598000	91334.352000	-nan	-nan
41	2828.947000	68432.229441	-nan	-nan
42	2849.701000	69418.718099	-nan	-nan
43	1860.356000	45597.325986	-nan	-nan
44	2719.062000	66997.686020	-nan	-nan
45	2842.268000	70346.133000	-nan	-nan
46	3339.542000	82954.223790	-nan	-nan
47	5474.007000	136357.513535	-nan	-nan
48	2504.991000	62524.573067	-nan	-nan
49	2938.629000	73436.338037	-nan	-nan
50	1112.881000	55644.050000	-nan	-nan
