TMRCA	Mean  = 4.411154	Stdev = 6.913187	95%CI = 0.829090 16.947470
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	44594.200000	44148.258425	-nan	-nan
2	24578.132000	48173.139658	-nan	-nan
3	16528.224000	48097.133259	-nan	-nan
4	12796.154000	49137.230262	-nan	-nan
5	9545.910000	45343.072500	-nan	-nan
6	9718.694000	54813.432862	-nan	-nan
7	7510.827000	48895.485489	-nan	-nan
8	6435.258000	47363.499739	-nan	-nan
9	8603.136000	70459.680230	-nan	-nan
10	9168.751000	82518.759000	-nan	-nan
11	5895.539000	57717.326585	-nan	-nan
12	6468.459000	68306.929754	-nan	-nan
13	5453.386000	61677.797948	-nan	-nan
14	4918.716000	59221.340452	-nan	-nan
15	6046.686000	77095.246500	-nan	-nan
16	8586.402000	115401.239277	-nan	-nan
17	4834.655000	68216.980390	-nan	-nan
18	5863.066000	86538.855502	-nan	-nan
19	7120.748000	109588.314165	-nan	-nan
20	10766.312000	172260.992000	-nan	-nan
21	4695.105000	77891.792666	-nan	-nan
22	2324.959000	39896.296085	-nan	-nan
23	3427.941000	60708.831972	-nan	-nan
24	2943.400000	53687.615326	-nan	-nan
25	4469.265000	83798.718750	-nan	-nan
26	4872.502000	93746.937365	-nan	-nan
27	3197.276000	63018.307033	-nan	-nan
28	6392.866000	128880.177585	-nan	-nan
29	5515.310000	113560.233742	-nan	-nan
30	3359.337000	70546.077000	-nan	-nan
31	2607.536000	55775.193448	-nan	-nan
32	2838.502000	61765.804170	-nan	-nan
33	6900.439000	152568.710502	-nan	-nan
34	2721.050000	61060.363453	-nan	-nan
35	3609.020000	82105.205000	-nan	-nan
36	3151.898000	72619.732806	-nan	-nan
37	2693.085000	62775.809912	-nan	-nan
38	4150.736000	97791.337943	-nan	-nan
39	3294.849000	78384.460727	-nan	-nan
40	3157.388000	75777.312000	-nan	-nan
41	4193.998000	101452.813860	-nan	-nan
42	3960.320000	96473.397617	-nan	-nan
43	3000.332000	73538.138007	-nan	-nan
44	2113.778000	52083.488630	-nan	-nan
45	5279.987000	130679.678250	-nan	-nan
46	3644.738000	90535.292476	-nan	-nan
47	3389.794000	84439.768023	-nan	-nan
48	2753.575000	68729.229479	-nan	-nan
49	5670.037000	141694.223332	-nan	-nan
50	1788.719000	89435.950000	-nan	-nan
