TMRCA	Mean  = 1.162251	Stdev = 0.330124	95%CI = 0.546458 1.797356
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	39580.056000	39184.255817	-nan	-nan
2	19748.804000	38707.656593	-nan	-nan
3	12685.594000	36915.079629	-nan	-nan
4	9537.818000	36625.220301	-nan	-nan
5	7347.745000	34901.788750	-nan	-nan
6	6007.877000	33884.425478	-nan	-nan
7	5212.238000	33931.670573	-nan	-nan
8	4729.150000	34806.544631	-nan	-nan
9	3767.573000	30856.421289	-nan	-nan
10	3819.349000	34374.141000	-nan	-nan
11	3167.236000	31007.240319	-nan	-nan
12	2919.930000	30834.462025	-nan	-nan
13	2789.041000	31544.054880	-nan	-nan
14	2538.734000	30566.357263	-nan	-nan
15	2617.624000	33374.706000	-nan	-nan
16	2418.928000	32510.391305	-nan	-nan
17	2212.933000	31224.483870	-nan	-nan
18	2045.316000	30188.864628	-nan	-nan
19	1874.222000	28844.277223	-nan	-nan
20	1610.382000	25766.112000	-nan	-nan
21	1533.139000	25434.776244	-nan	-nan
22	1510.872000	25926.563289	-nan	-nan
23	1613.250000	28570.656023	-nan	-nan
24	1611.860000	29400.326031	-nan	-nan
25	1295.890000	24297.937500	-nan	-nan
26	1332.780000	25642.686895	-nan	-nan
27	1206.299000	23776.152186	-nan	-nan
28	1126.898000	22718.263508	-nan	-nan
29	1292.041000	26603.124387	-nan	-nan
30	1043.739000	21918.519000	-nan	-nan
31	1240.640000	26537.288843	-nan	-nan
32	1104.728000	24038.881533	-nan	-nan
33	947.857000	20957.118849	-nan	-nan
34	980.775000	22008.591524	-nan	-nan
35	1034.204000	23528.141000	-nan	-nan
36	1030.971000	23753.572784	-nan	-nan
37	918.877000	21419.022379	-nan	-nan
38	785.538000	18507.274860	-nan	-nan
39	780.296000	18563.242554	-nan	-nan
40	869.872000	20876.928000	-nan	-nan
41	996.061000	24094.716122	-nan	-nan
42	845.789000	20603.420556	-nan	-nan
43	1117.458000	27388.895836	-nan	-nan
44	808.944000	19932.379666	-nan	-nan
45	1018.561000	25209.384750	-nan	-nan
46	988.845000	24562.909951	-nan	-nan
47	695.820000	17332.876094	-nan	-nan
48	965.670000	24103.122316	-nan	-nan
49	1003.754000	25083.812230	-nan	-nan
50	555.274000	27763.700000	-nan	-nan
