TMRCA	Mean  = 1.251745	Stdev = 0.404903	95%CI = 0.575177 2.101439
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	40070.592000	39669.886462	-nan	-nan
2	19884.772000	38974.153879	-nan	-nan
3	13169.806000	38324.136590	-nan	-nan
4	9129.494000	35057.256176	-nan	-nan
5	7286.543000	34611.079250	-nan	-nan
6	6463.044000	36451.567297	-nan	-nan
7	5182.513000	33738.160816	-nan	-nan
8	4591.207000	33791.284133	-nan	-nan
9	4092.132000	33514.559363	-nan	-nan
10	4024.373000	36219.357000	-nan	-nan
11	3604.802000	35291.011442	-nan	-nan
12	3308.538000	34938.162668	-nan	-nan
13	3060.576000	34615.115844	-nan	-nan
14	2712.447000	32657.861777	-nan	-nan
15	2357.280000	30055.320000	-nan	-nan
16	2388.925000	32107.150998	-nan	-nan
17	2155.757000	30417.730530	-nan	-nan
18	1896.220000	27988.207634	-nan	-nan
19	2162.883000	33286.770113	-nan	-nan
20	1765.001000	28240.016000	-nan	-nan
21	1897.567000	31480.636820	-nan	-nan
22	1677.439000	28784.852984	-nan	-nan
23	1530.918000	27112.556378	-nan	-nan
24	1962.085000	35788.429951	-nan	-nan
25	1419.728000	26619.900000	-nan	-nan
26	1057.744000	20350.994318	-nan	-nan
27	1134.108000	22353.267642	-nan	-nan
28	1361.177000	27441.328112	-nan	-nan
29	1229.431000	25313.984478	-nan	-nan
30	1351.012000	28371.252000	-nan	-nan
31	1116.686000	23885.912858	-nan	-nan
32	983.127000	21392.843745	-nan	-nan
33	1115.227000	24657.669651	-nan	-nan
34	1072.741000	24072.308613	-nan	-nan
35	971.999000	22112.977250	-nan	-nan
36	1061.160000	24449.127372	-nan	-nan
37	1057.559000	24651.699725	-nan	-nan
38	851.918000	20071.187625	-nan	-nan
39	1435.245000	34144.479864	-nan	-nan
40	803.622000	19286.928000	-nan	-nan
41	918.777000	22225.216121	-nan	-nan
42	1086.822000	26474.984583	-nan	-nan
43	926.392000	22705.868132	-nan	-nan
44	1187.463000	29259.087595	-nan	-nan
45	882.569000	21843.582750	-nan	-nan
46	1090.291000	27082.828606	-nan	-nan
47	888.804000	22140.107504	-nan	-nan
48	985.334000	24593.935738	-nan	-nan
49	1193.862000	29834.611107	-nan	-nan
50	426.959000	21347.950000	-nan	-nan
