TMRCA	Mean  = 1.504960	Stdev = 0.629720	95%CI = 0.598214 2.973853
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	40263.396000	39860.762424	-nan	-nan
2	20171.372000	39535.889889	-nan	-nan
3	14269.786000	41525.078485	-nan	-nan
4	10211.198000	39210.999444	-nan	-nan
5	8304.996000	39448.731000	-nan	-nan
6	6520.858000	36777.638249	-nan	-nan
7	5737.930000	37353.925613	-nan	-nan
8	4792.390000	35271.991040	-nan	-nan
9	4577.041000	37485.963869	-nan	-nan
10	4052.789000	36475.101000	-nan	-nan
11	3554.576000	34799.298904	-nan	-nan
12	3262.848000	34455.676249	-nan	-nan
13	3197.057000	36158.716012	-nan	-nan
14	2966.454000	35716.106047	-nan	-nan
15	2608.059000	33252.752250	-nan	-nan
16	2655.328000	35687.607206	-nan	-nan
17	2233.479000	31514.387923	-nan	-nan
18	2545.647000	37573.750303	-nan	-nan
19	2522.632000	38823.307346	-nan	-nan
20	2201.466000	35223.456000	-nan	-nan
21	1821.559000	30219.664088	-nan	-nan
22	1873.646000	32151.765074	-nan	-nan
23	2002.843000	35470.347696	-nan	-nan
24	1726.321000	31488.094645	-nan	-nan
25	1687.609000	31642.668750	-nan	-nan
26	1391.301000	26768.630922	-nan	-nan
27	1724.115000	33982.305072	-nan	-nan
28	1296.461000	26136.653562	-nan	-nan
29	1907.953000	39284.752561	-nan	-nan
30	1461.810000	30698.010000	-nan	-nan
31	1769.035000	37839.657570	-nan	-nan
32	1802.190000	39215.654812	-nan	-nan
33	1424.721000	31500.582180	-nan	-nan
34	1313.809000	29481.874662	-nan	-nan
35	1337.356000	30424.849000	-nan	-nan
36	980.042000	22580.168577	-nan	-nan
37	1565.160000	36483.878764	-nan	-nan
38	1348.763000	31776.855560	-nan	-nan
39	1009.218000	24009.297144	-nan	-nan
40	1034.216000	24821.184000	-nan	-nan
41	1219.599000	29502.100461	-nan	-nan
42	1029.483000	25078.206508	-nan	-nan
43	1224.678000	30016.858060	-nan	-nan
44	915.496000	22557.820881	-nan	-nan
45	1209.694000	29939.926500	-nan	-nan
46	736.538000	18295.604032	-nan	-nan
47	1254.227000	31242.794379	-nan	-nan
48	1518.182000	37893.821330	-nan	-nan
49	708.190000	17697.667938	-nan	-nan
50	629.126000	31456.300000	-nan	-nan
