TMRCA	Mean  = 9.612910	Stdev = 41.104181	95%CI = 0.863168 44.026205
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	45359.972000	44906.372713	-nan	-nan
2	23082.928000	45242.539761	-nan	-nan
3	19419.436000	56510.560427	-nan	-nan
4	17556.344000	67416.359453	-nan	-nan
5	14519.028000	68965.383000	-nan	-nan
6	9082.455000	51225.044987	-nan	-nan
7	48940.760000	318604.358802	-nan	-nan
8	18299.744000	134686.118283	-nan	-nan
9	11810.626000	96729.021984	-nan	-nan
10	10974.796000	98773.164000	-nan	-nan
11	11516.948000	112750.920481	-nan	-nan
12	6166.729000	65120.660828	-nan	-nan
13	8293.239000	93796.536570	-nan	-nan
14	8671.742000	104407.773349	-nan	-nan
15	17422.960000	222142.740000	-nan	-nan
16	6395.160000	85950.947716	-nan	-nan
17	5882.502000	83002.101200	-nan	-nan
18	14269.457000	210617.188586	-nan	-nan
19	4699.352000	72323.028893	-nan	-nan
20	6931.352000	110901.632000	-nan	-nan
21	7377.127000	122386.538056	-nan	-nan
22	5762.905000	98891.448921	-nan	-nan
23	9428.755000	166983.242418	-nan	-nan
24	9739.037000	177640.032651	-nan	-nan
25	6142.535000	115172.531250	-nan	-nan
26	7707.028000	148283.216956	-nan	-nan
27	8753.047000	172522.548356	-nan	-nan
28	6809.475000	137279.014961	-nan	-nan
29	11251.946000	231677.569857	-nan	-nan
30	11362.994000	238622.874000	-nan	-nan
31	7561.979000	161750.726195	-nan	-nan
32	9593.486000	208754.257556	-nan	-nan
33	8026.518000	177466.317879	-nan	-nan
34	4905.355000	110076.168820	-nan	-nan
35	5364.350000	122038.962500	-nan	-nan
36	4540.905000	104622.455357	-nan	-nan
37	32688.304000	761964.348783	-nan	-nan
38	6207.362000	146245.445405	-nan	-nan
39	14783.989000	351711.111845	-nan	-nan
40	3537.709000	84905.016000	-nan	-nan
41	4372.760000	105777.066735	-nan	-nan
42	3902.807000	95072.380902	-nan	-nan
43	5100.231000	125006.662977	-nan	-nan
44	8020.735000	197630.905505	-nan	-nan
45	3371.752000	83450.862000	-nan	-nan
46	16559.985000	411350.029927	-nan	-nan
47	3466.110000	86340.799571	-nan	-nan
48	5248.565000	131004.177595	-nan	-nan
49	4973.391000	124285.039952	-nan	-nan
50	4010.303000	200515.150000	-nan	-nan
