TMRCA	Mean  = 0.920909	Stdev = 0.184968	95%CI = 0.539105 1.219592
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	38868.448000	38479.763891	-nan	-nan
2	18652.104000	36558.124552	-nan	-nan
3	12271.897000	35711.221323	-nan	-nan
4	8891.083000	34141.757957	-nan	-nan
5	6955.085000	33036.653750	-nan	-nan
6	5601.694000	31593.553412	-nan	-nan
7	4601.388000	29955.036933	-nan	-nan
8	4170.791000	30697.022317	-nan	-nan
9	3506.136000	28715.252369	-nan	-nan
10	3025.150000	27226.350000	-nan	-nan
11	2973.188000	29107.510407	-nan	-nan
12	2795.454000	29519.995413	-nan	-nan
13	2299.087000	26002.674935	-nan	-nan
14	2165.185000	26068.827317	-nan	-nan
15	1911.925000	24377.043750	-nan	-nan
16	1881.091000	25281.862251	-nan	-nan
17	1628.007000	22971.178211	-nan	-nan
18	1529.682000	22578.106670	-nan	-nan
19	1424.273000	21919.561959	-nan	-nan
20	1310.759000	20972.144000	-nan	-nan
21	1294.142000	21469.815977	-nan	-nan
22	1356.360000	23275.137393	-nan	-nan
23	1170.233000	20724.825359	-nan	-nan
24	1113.337000	20307.266625	-nan	-nan
25	980.345000	18381.468750	-nan	-nan
26	995.692000	19157.113852	-nan	-nan
27	920.027000	18133.731328	-nan	-nan
28	947.733000	19106.297135	-nan	-nan
29	946.399000	19486.355554	-nan	-nan
30	879.011000	18459.231000	-nan	-nan
31	1002.334000	21439.923648	-nan	-nan
32	861.697000	18750.526917	-nan	-nan
33	817.403000	18072.780829	-nan	-nan
34	843.737000	18933.458731	-nan	-nan
35	869.284000	19776.211000	-nan	-nan
36	921.820000	21238.733644	-nan	-nan
37	636.352000	14833.364780	-nan	-nan
38	851.739000	20066.970385	-nan	-nan
39	832.395000	19802.677812	-nan	-nan
40	779.115000	18698.760000	-nan	-nan
41	731.930000	17705.387091	-nan	-nan
42	765.212000	18640.564787	-nan	-nan
43	693.887000	17007.170529	-nan	-nan
44	651.507000	16053.132082	-nan	-nan
45	785.085000	19430.853750	-nan	-nan
46	741.727000	18424.498793	-nan	-nan
47	686.529000	17101.437285	-nan	-nan
48	633.184000	15804.272060	-nan	-nan
49	735.151000	18371.423322	-nan	-nan
50	435.647000	21782.350000	-nan	-nan
