TMRCA	Mean  = 2.217791	Stdev = 1.328778	95%CI = 0.696636 5.951263
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	244028.624000	241588.340087	-nan	-nan
2	125247.960000	245486.006378	-nan	-nan
3	84766.160000	246669.532876	-nan	-nan
4	63518.048000	243909.298868	-nan	-nan
5	55155.828000	261990.183000	-nan	-nan
6	46901.400000	264523.889738	-nan	-nan
7	41339.416000	269119.607622	-nan	-nan
8	34893.128000	256813.426739	-nan	-nan
9	32306.392000	264589.336924	-nan	-nan
10	25565.696000	230091.264000	-nan	-nan
11	30690.216000	300457.213469	-nan	-nan
12	26292.926000	277653.309593	-nan	-nan
13	21503.688000	243206.720303	-nan	-nan
14	21575.672000	259771.090057	-nan	-nan
15	21576.240000	275097.060000	-nan	-nan
16	19278.816000	259107.278950	-nan	-nan
17	15317.519000	216130.187831	-nan	-nan
18	21909.856000	323389.479575	-nan	-nan
19	21452.204000	330149.426925	-nan	-nan
20	16480.479000	263687.664000	-nan	-nan
21	15920.792000	264125.941709	-nan	-nan
22	10048.884000	172438.847907	-nan	-nan
23	12178.304000	215677.752690	-nan	-nan
24	10313.600000	188120.061639	-nan	-nan
25	15112.267000	283355.006250	-nan	-nan
26	17716.250000	340860.645945	-nan	-nan
27	11058.692000	217966.809195	-nan	-nan
28	15020.772000	302818.761228	-nan	-nan
29	9923.042000	204315.436294	-nan	-nan
30	13135.418000	275843.778000	-nan	-nan
31	17603.268000	376533.891776	-nan	-nan
32	13008.121000	283056.715937	-nan	-nan
33	10355.335000	228956.463170	-nan	-nan
34	13332.400000	299179.063120	-nan	-nan
35	12510.570000	284615.467500	-nan	-nan
36	13229.573000	304809.374032	-nan	-nan
37	10389.769000	242185.509841	-nan	-nan
38	12028.467000	283390.676096	-nan	-nan
39	11450.144000	272398.936243	-nan	-nan
40	10256.174000	246148.176000	-nan	-nan
41	8728.118000	211133.179081	-nan	-nan
42	10658.845000	259649.470706	-nan	-nan
43	11930.474000	292415.920471	-nan	-nan
44	13298.762000	327681.487563	-nan	-nan
45	13236.328000	327599.118000	-nan	-nan
46	7161.104000	177881.824453	-nan	-nan
47	9103.709000	226773.389801	-nan	-nan
48	9176.334000	229041.288239	-nan	-nan
49	10388.770000	259615.359922	-nan	-nan
50	6049.262000	302463.100000	-nan	-nan
