TMRCA	Mean  = 1.047838	Stdev = 0.277706	95%CI = 0.559040 1.568402
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	234469.520000	232124.827036	-nan	-nan
2	112350.144000	220206.286526	-nan	-nan
3	71660.488000	208532.026231	-nan	-nan
4	53697.500000	206198.395391	-nan	-nan
5	42560.268000	202161.273000	-nan	-nan
6	34473.200000	194428.843397	-nan	-nan
7	29434.504000	191618.627777	-nan	-nan
8	26334.412000	193821.275836	-nan	-nan
9	22450.324000	183868.144139	-nan	-nan
10	18933.458000	170401.122000	-nan	-nan
11	18880.352000	184838.645360	-nan	-nan
12	16767.996000	177070.044796	-nan	-nan
13	15151.777000	171366.604228	-nan	-nan
14	14071.919000	169425.904223	-nan	-nan
15	11975.282000	152684.845500	-nan	-nan
16	10814.364000	145345.047622	-nan	-nan
17	10103.355000	142558.335581	-nan	-nan
18	10241.669000	151167.036784	-nan	-nan
19	9623.084000	148099.266064	-nan	-nan
20	8892.446000	142279.136000	-nan	-nan
21	9051.158000	150158.712601	-nan	-nan
22	8403.065000	144196.594118	-nan	-nan
23	7809.987000	138314.862620	-nan	-nan
24	7599.912000	138622.393141	-nan	-nan
25	7047.573000	132141.993750	-nan	-nan
26	7422.574000	142810.322061	-nan	-nan
27	8147.582000	160588.833761	-nan	-nan
28	8472.029000	170796.103347	-nan	-nan
29	5822.507000	119885.420018	-nan	-nan
30	6015.812000	126332.052000	-nan	-nan
31	5881.210000	125799.078310	-nan	-nan
32	4709.711000	102483.312438	-nan	-nan
33	5398.631000	119363.734705	-nan	-nan
34	5486.597000	123119.239610	-nan	-nan
35	6684.960000	152082.840000	-nan	-nan
36	5821.218000	134120.868049	-nan	-nan
37	5451.993000	127085.953918	-nan	-nan
38	4412.395000	103956.023844	-nan	-nan
39	5194.625000	123580.133506	-nan	-nan
40	4802.683000	115264.392000	-nan	-nan
41	5495.697000	132940.913365	-nan	-nan
42	5324.278000	129699.415330	-nan	-nan
43	4315.118000	105763.543168	-nan	-nan
44	4444.921000	109522.850727	-nan	-nan
45	5527.840000	136814.040000	-nan	-nan
46	6062.092000	150582.366205	-nan	-nan
47	5084.541000	126655.915534	-nan	-nan
48	4639.859000	115810.876392	-nan	-nan
49	4223.262000	105539.316413	-nan	-nan
50	2516.460000	125823.000000	-nan	-nan
