TMRCA	Mean  = 0.999174	Stdev = 0.225964	95%CI = 0.549189 1.368826
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	231183.264000	228871.433565	-nan	-nan
2	114030.504000	223499.792190	-nan	-nan
3	71452.064000	207925.512373	-nan	-nan
4	52497.236000	201589.381734	-nan	-nan
5	42475.776000	201759.936000	-nan	-nan
6	32846.102000	185252.010895	-nan	-nan
7	30205.620000	196638.593114	-nan	-nan
8	24415.054000	179694.800700	-nan	-nan
9	22654.772000	185542.573174	-nan	-nan
10	18052.816000	162475.344000	-nan	-nan
11	17152.302000	167921.035926	-nan	-nan
12	15476.945000	163436.545694	-nan	-nan
13	13608.736000	153914.809870	-nan	-nan
14	13588.418000	163604.552202	-nan	-nan
15	11206.207000	142879.139250	-nan	-nan
16	11721.274000	157533.917642	-nan	-nan
17	9863.814000	139178.412154	-nan	-nan
18	9034.106000	133343.406628	-nan	-nan
19	8996.005000	138448.520039	-nan	-nan
20	8889.792000	142236.672000	-nan	-nan
21	8279.884000	137363.276823	-nan	-nan
22	8567.390000	147016.411093	-nan	-nan
23	8749.786000	154958.702049	-nan	-nan
24	6809.572000	124206.591721	-nan	-nan
25	6953.918000	130385.962500	-nan	-nan
26	6661.011000	128157.850115	-nan	-nan
27	6721.456000	132479.891606	-nan	-nan
28	6725.803000	135592.187454	-nan	-nan
29	7019.821000	144538.115461	-nan	-nan
30	6303.289000	132369.069000	-nan	-nan
31	5062.157000	108279.535140	-nan	-nan
32	5876.751000	127878.103105	-nan	-nan
33	5017.564000	110938.343102	-nan	-nan
34	5652.876000	126850.540459	-nan	-nan
35	5596.479000	127319.897250	-nan	-nan
36	6193.185000	142690.988070	-nan	-nan
37	4280.281000	99773.347824	-nan	-nan
38	5189.908000	122274.229708	-nan	-nan
39	4236.707000	100791.263409	-nan	-nan
40	3849.472000	92387.328000	-nan	-nan
41	3978.638000	96243.255345	-nan	-nan
42	4384.231000	106799.869836	-nan	-nan
43	5375.059000	131742.697320	-nan	-nan
44	3996.858000	98482.578681	-nan	-nan
45	4671.096000	115609.626000	-nan	-nan
46	5593.036000	138931.015093	-nan	-nan
47	3417.195000	85122.326929	-nan	-nan
48	4230.758000	105599.715807	-nan	-nan
49	4872.375000	121760.650135	-nan	-nan
50	2106.100000	105305.000000	-nan	-nan
