TMRCA	Mean  = 1.382284	Stdev = 0.520543	95%CI = 0.625111 2.668274
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	237479.984000	235105.186425	-nan	-nan
2	117368.736000	230042.727037	-nan	-nan
3	75635.808000	220100.207772	-nan	-nan
4	54024.696000	207454.828003	-nan	-nan
5	45793.632000	217519.752000	-nan	-nan
6	38014.776000	214403.331564	-nan	-nan
7	30322.616000	197400.237100	-nan	-nan
8	27477.878000	202237.185749	-nan	-nan
9	25264.964000	206920.044558	-nan	-nan
10	21509.300000	193583.700000	-nan	-nan
11	19172.424000	187698.030229	-nan	-nan
12	19582.090000	206786.878617	-nan	-nan
13	16801.266000	190022.325510	-nan	-nan
14	13794.596000	166086.935314	-nan	-nan
15	14288.726000	182181.256500	-nan	-nan
16	13915.075000	187018.602161	-nan	-nan
17	13716.519000	193540.078381	-nan	-nan
18	13207.358000	194940.607103	-nan	-nan
19	10216.446000	157231.107448	-nan	-nan
20	10677.703000	170843.248000	-nan	-nan
21	8926.004000	148082.407722	-nan	-nan
22	12484.181000	214228.544055	-nan	-nan
23	9861.829000	174652.982561	-nan	-nan
24	9845.688000	179585.346867	-nan	-nan
25	12355.532000	231666.225000	-nan	-nan
26	7634.182000	146881.659933	-nan	-nan
27	9488.101000	187010.462023	-nan	-nan
28	9014.427000	181730.846945	-nan	-nan
29	9409.895000	193749.739486	-nan	-nan
30	7202.130000	151244.730000	-nan	-nan
31	9270.624000	198298.641702	-nan	-nan
32	6089.434000	132506.085234	-nan	-nan
33	7691.245000	170053.431644	-nan	-nan
34	8702.588000	195286.079368	-nan	-nan
35	8509.823000	193598.473250	-nan	-nan
36	6947.892000	160079.438041	-nan	-nan
37	7681.372000	179052.777218	-nan	-nan
38	7618.795000	179498.806131	-nan	-nan
39	8426.273000	200461.042384	-nan	-nan
40	7414.383000	177945.192000	-nan	-nan
41	7903.993000	191197.594891	-nan	-nan
42	6035.662000	147028.730004	-nan	-nan
43	6449.754000	158083.472016	-nan	-nan
44	8487.562000	209133.522500	-nan	-nan
45	6683.655000	165420.461250	-nan	-nan
46	6319.401000	156973.921804	-nan	-nan
47	5649.807000	140736.691508	-nan	-nan
48	6573.253000	164068.388862	-nan	-nan
49	6533.706000	163277.311445	-nan	-nan
50	3531.631000	176581.550000	-nan	-nan
