TMRCA	Mean  = 7.678867	Stdev = 22.323091	95%CI = 0.860009 40.535418
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	272988.320000	270258.439403	-nan	-nan
2	142384.496000	279073.617592	-nan	-nan
3	125602.520000	365503.343981	-nan	-nan
4	129447.520000	497078.465689	-nan	-nan
5	180147.584000	855701.024000	-nan	-nan
6	78127.296000	440637.939009	-nan	-nan
7	51195.324000	333281.570958	-nan	-nan
8	50226.856000	369669.666866	-nan	-nan
9	68790.464000	563393.871294	-nan	-nan
10	62898.240000	566084.160000	-nan	-nan
11	45236.176000	442862.161314	-nan	-nan
12	99187.808000	1047423.294101	-nan	-nan
13	51401.068000	581346.100649	-nan	-nan
14	53987.248000	650006.463861	-nan	-nan
15	50016.680000	637712.670000	-nan	-nan
16	32087.268000	431252.868456	-nan	-nan
17	49553.168000	699195.183467	-nan	-nan
18	41829.568000	617404.433254	-nan	-nan
19	62105.728000	955807.175242	-nan	-nan
20	41589.528000	665432.448000	-nan	-nan
21	45089.040000	748027.180480	-nan	-nan
22	37075.920000	636222.781543	-nan	-nan
23	121260.560000	2147524.406583	-nan	-nan
24	32949.800000	601004.344458	-nan	-nan
25	23023.246000	431685.862500	-nan	-nan
26	36687.552000	705868.492083	-nan	-nan
27	28772.586000	567107.643718	-nan	-nan
28	32404.910000	653282.980655	-nan	-nan
29	21878.820000	450484.907138	-nan	-nan
30	29813.524000	626084.004000	-nan	-nan
31	25394.534000	543189.066760	-nan	-nan
32	37922.652000	825196.916200	-nan	-nan
33	48436.576000	1070932.724923	-nan	-nan
34	52516.984000	1178481.149007	-nan	-nan
35	47017.208000	1069641.482000	-nan	-nan
36	36136.088000	832575.500604	-nan	-nan
37	30479.114000	710468.131062	-nan	-nan
38	35106.804000	827116.283491	-nan	-nan
39	32296.868000	768342.519289	-nan	-nan
40	27876.448000	669034.752000	-nan	-nan
41	34057.412000	823848.814469	-nan	-nan
42	15410.952000	375410.800126	-nan	-nan
43	32894.386000	806241.408389	-nan	-nan
44	42762.916000	1053678.224140	-nan	-nan
45	23140.556000	572728.761000	-nan	-nan
46	24576.396000	610477.680390	-nan	-nan
47	38795.696000	966400.781440	-nan	-nan
48	38708.856000	966173.010321	-nan	-nan
49	29941.428000	748236.278867	-nan	-nan
50	13766.258000	688312.900000	-nan	-nan
