TMRCA	Mean  = 9.397160	Stdev = 34.165085	95%CI = 0.949976 43.392760
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	320720.960000	317513.753459	-nan	-nan
2	149074.976000	292186.958647	-nan	-nan
3	104213.840000	303262.283345	-nan	-nan
4	95874.208000	368156.950491	-nan	-nan
5	74291.816000	352886.126000	-nan	-nan
6	71257.184000	401890.508246	-nan	-nan
7	78611.800000	511762.835993	-nan	-nan
8	85235.104000	627330.376820	-nan	-nan
9	41231.248000	337683.903819	-nan	-nan
10	50428.520000	453856.680000	-nan	-nan
11	111583.760000	1092405.006143	-nan	-nan
12	44640.684000	471405.641772	-nan	-nan
13	47271.232000	534637.653756	-nan	-nan
14	65533.224000	789020.014460	-nan	-nan
15	38973.424000	496911.156000	-nan	-nan
16	51815.152000	696395.621137	-nan	-nan
17	42893.824000	605231.841914	-nan	-nan
18	51910.440000	766198.106281	-nan	-nan
19	73816.336000	1136033.436383	-nan	-nan
20	50084.904000	801358.464000	-nan	-nan
21	38090.184000	631916.158372	-nan	-nan
22	252464.144000	4332284.672517	-nan	-nan
23	30821.464000	545848.099222	-nan	-nan
24	38194.112000	696660.594138	-nan	-nan
25	42208.888000	791416.650000	-nan	-nan
26	31019.460000	596814.403300	-nan	-nan
27	40434.028000	796954.654862	-nan	-nan
28	39944.476000	805280.630065	-nan	-nan
29	152989.200000	3150047.651344	-nan	-nan
30	37350.672000	784364.112000	-nan	-nan
31	38411.212000	821615.801236	-nan	-nan
32	71342.768000	1552418.648009	-nan	-nan
33	54962.232000	1215214.983066	-nan	-nan
34	49038.644000	1100427.197549	-nan	-nan
35	50669.988000	1152742.227000	-nan	-nan
36	44423.120000	1023508.725471	-nan	-nan
37	29517.248000	688047.035116	-nan	-nan
38	79179.576000	1865470.768274	-nan	-nan
39	50138.472000	1192794.294783	-nan	-nan
40	66003.936000	1584094.464000	-nan	-nan
41	19607.168000	474297.404391	-nan	-nan
42	29939.268000	729320.586753	-nan	-nan
43	39954.236000	979278.333505	-nan	-nan
44	29767.636000	733474.532871	-nan	-nan
45	40830.596000	1010557.251000	-nan	-nan
46	31815.288000	790291.758775	-nan	-nan
47	29218.036000	727821.272302	-nan	-nan
48	47275.204000	1179989.048558	-nan	-nan
49	38299.176000	957096.399474	-nan	-nan
50	19051.880000	952594.000000	-nan	-nan
