TMRCA	Mean  = 1.124981	Stdev = 0.378484	95%CI = 0.544921 1.946091
i	E[Eta_i]     	E[Th_i]      	Stdev[Eta_i]     	Stdev[Th_i]
1	233970.480000	231630.777431	-nan	-nan
2	112605.488000	220706.760776	-nan	-nan
3	73358.296000	213472.647656	-nan	-nan
4	54235.624000	208264.791505	-nan	-nan
5	41758.376000	198352.286000	-nan	-nan
6	33523.512000	189072.603204	-nan	-nan
7	28194.838000	183548.401833	-nan	-nan
8	24340.716000	179147.673010	-nan	-nan
9	20731.672000	169792.384981	-nan	-nan
10	19950.910000	179558.190000	-nan	-nan
11	15757.018000	154261.205619	-nan	-nan
12	15505.157000	163734.464426	-nan	-nan
13	16712.484000	189018.201053	-nan	-nan
14	13672.585000	164617.922878	-nan	-nan
15	13694.866000	174609.541500	-nan	-nan
16	12094.261000	162546.862765	-nan	-nan
17	11118.075000	156876.034433	-nan	-nan
18	9636.773000	142238.771686	-nan	-nan
19	10004.723000	153972.690405	-nan	-nan
20	8895.298000	142324.768000	-nan	-nan
21	8987.882000	149108.963751	-nan	-nan
22	8308.368000	142571.593612	-nan	-nan
23	10948.193000	193892.488007	-nan	-nan
24	8649.644000	157769.504580	-nan	-nan
25	7611.910000	142723.312500	-nan	-nan
26	7897.117000	151940.529272	-nan	-nan
27	7631.122000	150409.407633	-nan	-nan
28	6612.670000	133311.426191	-nan	-nan
29	7497.211000	154367.575634	-nan	-nan
30	6144.576000	129036.096000	-nan	-nan
31	5601.256000	119810.862421	-nan	-nan
32	6677.671000	145306.122488	-nan	-nan
33	6441.846000	142429.218992	-nan	-nan
34	5462.213000	122572.062637	-nan	-nan
35	5506.153000	125264.980750	-nan	-nan
36	6697.817000	154317.709812	-nan	-nan
37	5161.793000	120321.392073	-nan	-nan
38	6484.678000	152779.010217	-nan	-nan
39	5177.966000	123183.815881	-nan	-nan
40	5951.151000	142827.624000	-nan	-nan
41	4719.974000	114176.173581	-nan	-nan
42	5002.085000	121850.793653	-nan	-nan
43	4872.390000	119422.280015	-nan	-nan
44	7306.865000	180041.149140	-nan	-nan
45	5122.859000	126790.760250	-nan	-nan
46	6379.651000	158470.531813	-nan	-nan
47	6072.987000	151278.105243	-nan	-nan
48	4686.070000	116964.302910	-nan	-nan
49	5362.224000	134001.976533	-nan	-nan
50	2044.947000	102247.350000	-nan	-nan
